dt	solar	precp	temp_max	temp_min	evap	temp	temp_diff	precp_30	precp_60	precp_90	precp_120	precp_150	precp_180	temp_30	temp_60	temp_90	temp_120	temp_150	temp_180	solar_30	solar_60	solar_90	solar_120	solar_150	solar_180	evap_30	evap_60	evap_90	evap_120	evap_150	evap_180	temp_diff_30	temp_diff_60	temp_diff_90	temp_diff_120	temp_diff_150	temp_diff_180
1992-12-06	8.67	0	26	16.3	0.2	19.6	9.7	0	0	68	667	760	1045	572.8	1225.5	2020.6	2841.7	3687	4503.10000000001	288.84	657.23	1049.22	1457.35	1970.9	2364.67	64	154.4	216.6	284	402.6	490.1	323.9	655.799999999998	894.600000000001	1107.6	1368.1	1597.8
1992-12-07	6.58	0	27.5	18.2	0.5	21.5	9.3	0	0	68	667	760	1042.5	573.8	1223.7	2014.7	2835.1	3680.9	4499.90000000001	284.34	649.12	1037.36	1445.47	1958.01	2365.36	61.5	150.8	217	280.9	398.7	490.6	320.4	655.999999999998	895.000000000001	1107.2	1369.1	1601.4
1992-12-08	8.67	0	27.4	17.7	0.5	21.7	9.7	0	0	67.5	664	760	1042.5	575.6	1222.2	2008.5	2829.7	3675.1	4496.60000000001	281.26	642.87	1027.57	1442.31	1946.38	2364.79	59	150.7	213.9	279.5	394.7	487.8	317.7	654.199999999998	896.900000000001	1107.7	1368.3	1601.1
1992-12-09	10.04	0	29.1	18.7	0.2	21.6	10.4	0	0	64	648	760	1042.5	579.4	1220	2002.9	2824.8	3669	4491.70000000001	282.64	637.81	1025.78	1436.15	1941.39	2363.04	55.8	145.9	212.2	276.7	391.9	484.4	320.4	654.199999999998	901.600000000001	1108	1369.7	1604.8
1992-12-10	6.95	0	27.8	15.1	2.3	19.8	12.7	0	0	64	648	760	1042.5	583.7	1216.3	1995.5	2817.3	3661	4485.10000000001	277.3	629.16	1016.53	1425.83	1929.86	2361.43	54.4	143.9	211.5	275.4	389.2	485.3	321.2	655.699999999998	906.400000000001	1110.8	1371.8	1613.1
1992-12-11	9.07	0	24	13.6	2.3	17.2	10.4	0	0	64	647.5	760	1042.5	585.1	1209.9	1984.8	2806.5	3650.3	4474.90000000001	274.59	622.12	1008.33	1417.05	1922.94	2357.37	54.5	142.4	210.2	273.7	387.9	484.7	316	653.399999999998	910.200000000001	1113.4	1373	1615
1992-12-12	5.79	0	24	12.6	0.6	16.8	11.4	0	0	64	640.5	760	1042.5	583.3	1202.5	1974.1	2795.4	3638.9	4464.10000000001	268.22	613.78	996.269999999999	1404.22	1912.32	2345.89	52.4	138.7	206.8	269.7	384.6	481.5	313.4	656.399999999998	914.700000000001	1116	1375.8	1618.3
1992-12-13	9.3	0	25.8	10.8	1.2	17.5	15	0	0	64	637	760	1039	580.4	1196.8	1963.8	2784.9	3628	4454.70000000001	270.13	610.12	986.949999999999	1393.95	1903.09	2344.31	52	135.8	203.4	265.9	380.5	480.5	318.1	663.699999999998	921.000000000001	1122.3	1381.8	1626.5
1992-12-14	10.88	0	26.1	14	3.2	18.5	12.1	0	0	64	637	726	1039	576.8	1192.8	1954.4	2775.8	3619.6	4445.20000000001	272.02	613.97	978.259999999999	1392.98	1901.22	2337.68	53	138	201.6	267.4	382.2	479.6	321	668.899999999998	926.800000000001	1126.9	1384.2	1630.8
1992-12-15	2.98	0	19.2	13.2	1.4	15.9	6	0	0	57	637	722	1019.5	570.3	1186.9	1942.8	2763.3	3608.6	4435.40000000001	270.93	607.63	969.389999999999	1383.33	1889.15	2331.31	53.6	139.4	201.3	265.4	381	480.8	322.6	667.399999999998	924.400000000001	1125.6	1381.1	1630.6
1992-12-16	4.65	0	20.6	11.8	1.1	15.3	8.8	0	0	57	629.5	722	1019.5	563.9	1180.4	1930	2751	3595.6	4424.00000000001	267.5	597.73	961.409999999999	1378.92	1877.37	2322	52.8	136.4	199	264.5	378.2	479.5	321.6	665.899999999998	926.500000000001	1128.5	1381.1	1631.7
1992-12-17	11.38	0	24.8	9.6	2.3	16.4	15.2	0	0	57	609	722	1019.5	559.1	1176.2	1918.5	2740.4	3583.8	4413.90000000001	269.96	595.79	963.729999999999	1382.18	1877.71	2320.51	54.2	134.6	199.3	265.4	377.1	479.5	328	669.799999999998	933.200000000001	1137.8	1389.3	1639.3
1992-12-18	12.29	0	27.4	11.6	3.1	18.7	15.8	0	0	57	598.5	722	1019.5	556	1173.9	1909.7	2732.1	3573.6	4405.50000000001	274.64	596.65	967.899999999999	1384.77	1872.79	2317.56	56.3	135	201	266.1	375.2	479.3	335.9	673.999999999998	940.300000000001	1147.1	1395.5	1647.2
1992-12-19	11.11	0	27.4	13.3	3	18.8	14.1	0	0	57	518	722	1019.5	552.4	1171.6	1899.9	2724.1	3563.9	4396.80000000001	274.06	596.56	969.309999999999	1385.44	1866.07	2312.36	58.7	134.9	201.6	265.4	373	478.9	339.3	676.599999999998	945.700000000001	1154.9	1400.4	1653.8
1992-12-20	11.56	0	29.5	12.5	2.4	19.9	17	0	0	54.5	382.5	722	1019.5	554.9	1170.7	1892.7	2717.2	3555.9	4388.70000000001	278.06	595.6	970.429999999999	1384.9	1864.78	2306.12	54.9	134	200.3	267.8	371.8	477.2	348.4	681.399999999998	956.5	1164.3	1410	1662.5
1992-12-21	12.09	0	28.7	13.2	2.9	19.8	15.5	0	0	17.5	326.5	720	1019.5	560.1	1169.2	1887.7	2709.6	3547.7	4380.50000000001	284.05	594.12	970.419999999999	1380.26	1858.78	2299.89	55.8	133.5	203.2	270.7	369.5	476	355.8	683.499999999998	970.1	1171.8	1416.6	1668.7
1992-12-22	10.64	0	27.4	13	2.1	18.8	14.4	0	0	0	291	696.5	1019.5	561.3	1166.3	1880.4	2700.6	3539.8	4371.00000000001	284.2	592.13	964.329999999999	1375.37	1850.72	2290.58	56	131.7	205.3	272.8	367.2	472.9	358.3	687.399999999998	979.3	1178.7	1420.6	1672.9
1992-12-23	6.36	0	19.6	11.9	2.6	15.6	7.7	0	0	0	290	696.5	1019.5	557.5	1161.8	1868.6	2688.2	3527.5	4358.20000000001	282.86	585.98	955.159999999999	1370.69	1836.71	2280.84	56.8	130.6	207.9	275.4	364.2	471.4	357.2	683.499999999998	978.6	1180.9	1418.7	1671.1
1992-12-24	8.94	0	21.6	10.9	2.1	14.8	10.7	0	0	0	273	696.5	1019.5	553	1157.6	1857	2675	3513.9	4344.00000000001	282.46	583.36	953.059999999999	1365.94	1826.54	2275	56.4	128.6	210	277.5	361.5	468.8	357.1	683.499999999998	979.1	1184.8	1420.5	1674.8
1992-12-25	6.39	0	23.4	12.6	0.8	17.3	10.8	0	0	0	273	696.5	1019.5	552.1	1154.6	1849.5	2663.7	3502.7	4333.70000000001	276.52	576.55	945.759999999999	1357.95	1814.5	2267.26	54.1	126.5	210.8	278.3	357.9	465.7	356.4	680.799999999998	981.8	1188.9	1422.7	1678.3
1992-12-26	8.38	0	25.5	13.7	1.4	18.4	11.8	0	0	0	270.5	696.5	1012	553.1	1151.3	1843.5	2654.9	3491.7	4324.10000000001	275.57	571.99	939.759999999999	1360.59	1803.99	2260.99	51.9	124.9	212.2	279.7	354.8	464.3	358.4	678.899999999998	985.2	1197.1	1425.8	1680.7
1992-12-27	5.51	0	24.9	15.9	0.7	19.9	9	0	0	0	270.5	694	1012	555.7	1149.3	1837.7	2646.9	3482.9	4315.30000000001	269.6	570.04	939.529999999999	1355.89	1792.32	2249.68	49.9	124.4	212.9	280.4	352.2	460.7	354.3	679.599999999998	985.2	1200.7	1427.7	1680.6
1992-12-28	5.49	2.5	24	17.7	0.5	20.2	6.3	2.5	2.5	2.5	197.5	696.5	1014.5	557.5	1146.4	1832.6	2640.7	3474.6	4306.30000000001	263.01	564.45	934.809999999999	1358.42	1780.18	2238.9	47.8	121.8	213.4	280.9	348.4	456.6	348.4	675.599999999998	981.5	1204	1425.6	1677.3
1992-12-29	3.92	0	22	16.9	0.3	18.7	5.1	2.5	2.5	2.5	171	696.5	1014.5	557.5	1143.8	1825.5	2632.3	3465.4	4296.00000000001	254.68	557.8	935.769999999999	1357.53	1771.68	2224.29	46	120.1	213.7	281.2	346	451.4	340	667.699999999998	976.1	1205.1	1424	1673.8
1992-12-30	5.73	0	24.1	16.9	1.4	19	7.2	2.5	2.5	2.5	144.5	696.5	1014	556.5	1142.1	1818.7	2624.3	3456.1	4285.90000000001	249.81	551.43	927.909999999998	1350.84	1761.47	2218.85	45.3	118.9	212	279.9	343.8	451.5	335	660.899999999998	974.2	1205.8	1422.7	1673.5
1992-12-31	11.6	1.5	21.2	13.4	2.8	17.8	7.8	4	4	4	146	698	995	554.8	1138.3	1809.6	2614.5	3444.8	4277.60000000001	253.2	552.04	927.239999999999	1346.5	1754.46	2224.73	46.2	119	212.1	279.1	342	453.4	331.7	657.099999999998	973.9	1205.6	1422	1677.4
1993-01-01	11.2	0	24.3	12.1	1.7	17.8	12.2	4	4	4	146	698	983.5	553.9	1135.6	1800.2	2605	3433.7	4269.30000000001	255.13	552.09	926.349999999999	1339.09	1748.81	2230.2	45.9	118.5	210.8	276.2	339.3	454.5	332.5	657.599999999998	978.9	1212.7	1426.6	1684.9
1993-01-02	12.07	0	24.9	14.1	3.1	18.8	10.8	4	4	4	142	686	932	554.2	1133.1	1792.5	2597.2	3424.2	4261.60000000001	258.69	553.73	924.919999999999	1334.31	1742.1	2236.42	46.9	118.9	211	274.9	338.3	457.1	332	656.499999999998	981.1	1219.2	1429.4	1689.7
1993-01-03	12.63	0	25.9	11.1	2.5	17.5	14.8	4	4	4	124.5	686	789	553	1129	1785.2	2587.7	3413.1	4254.30000000001	261	554.39	925.649999999999	1328.16	1736.59	2244.52	49.4	118.5	209.7	273.3	336.4	459.6	332.8	659.199999999998	986.7	1226.5	1436.9	1699.2
1993-01-04	12.23	0	26.1	11	3.1	17.3	15.1	4	4	4	94.5	686	769	550.9	1125.2	1779.7	2578.2	3401.3	4245.80000000001	263.1	555.45	925.999999999999	1322.25	1730.22	2245.28	52.3	118.8	209.3	272	336.2	460.2	336.8	663.399999999998	993.6	1230.4	1444.3	1704.7
1993-01-05	11.66	0	25.1	11.3	2.3	17.1	13.8	4	4	4	72	671	764	548.4	1121.2	1773.9	2569	3390.1	4235.40000000001	266.09	554.93	923.319999999999	1315.31	1723.44	2236.99	54.4	118.4	208.8	271	338.4	457	340.9	664.799999999998	996.7	1235.5	1448.5	1709
1993-01-06	12.48	0	26.4	13.5	2.7	19	12.9	4	4	4	72	671	764	545.9	1119.7	1769.6	2560.6	3381	4226.80000000001	271.99	556.33	921.109999999999	1309.35	1717.46	2230	56.6	118.1	207.4	273.6	337.5	455.3	344.5	664.899999999998	1000.5	1239.5	1451.7	1713.6
1993-01-07	11.43	0	26.2	13.3	2.3	19	12.9	4	4	4	71.5	668	764	543.199999999999	1118.8	1765.4	2551.7	3372.9	4218.30000000001	274.75	556.01	917.619999999999	1302.32	1717.06	2221.13	58.4	117.4	209.1	272.3	337.9	453.1	347.7	665.399999999998	1001.9	1244.6	1455.4	1716
1993-01-08	8.22	0	24.1	13.6	1.5	17.8	10.5	4	4	4	68	652	764	539.399999999999	1118.8	1759.4	2542.3	3364.2	4208.40000000001	272.93	555.57	910.739999999999	1298.71	1709.08	2214.32	59.7	115.5	205.6	271.9	336.4	451.6	347.8	668.199999999998	1002	1249.4	1455.8	1717.5
1993-01-09	10.82	0	26.6	13.1	2.4	18.3	13.5	4	4	4	68	652	764	537.899999999999	1121.6	1754.2	2533.4	3355.2	4198.90000000001	276.8	554.1	905.959999999999	1293.33	1702.63	2206.66	59.8	114.2	203.7	271.3	335.2	449	348.6	669.799999999998	1004.3	1255	1459.4	1720.4
1993-01-10	12.12	0	28.5	12.5	2.5	19.2	16	4	4	4	68	651.5	764	539.899999999999	1125	1749.8	2524.7	3346.4	4190.20000000001	279.85	554.44	901.969999999999	1288.18	1696.9	2202.79	60	114.5	202.4	270.2	333.7	447.9	354.2	670.199999999998	1007.6	1264.4	1467.6	1727.2
1993-01-11	11.64	0	26.7	13.6	2.7	18.8	13.1	4	4	4	68	644.5	764	541.899999999999	1125.2	1744.4	2516	3337.3	4180.80000000001	285.7	553.92	899.479999999999	1281.97	1689.92	2198.02	62.1	114.5	200.8	268.9	331.8	446.7	355.9	669.299999999998	1012.3	1270.6	1471.9	1731.7
1993-01-12	10.88	0	25.8	13.2	2.1	18.7	12.6	4	4	4	68	641	764	543.099999999999	1123.5	1739.9	2506.9	3328	4171.10000000001	287.28	557.41	897.399999999998	1274.23	1681.23	2190.37	63	115	198.8	266.4	328.9	443.5	353.5	671.599999999998	1017.2	1274.5	1475.8	1735.3
1993-01-13	8.3	0	25.6	17.6	2.3	20.1	8	4	4	4	68	641	730	544.699999999999	1121.5	1737.5	2499.1	3320.5	4164.30000000001	284.7	556.72	898.669999999998	1262.96	1677.68	2185.92	62.1	115.1	200.1	263.7	329.5	444.3	349.4	670.399999999998	1018.3	1276.2	1476.3	1733.6
